Espanol;Positivo;Negativo;Enojo;Anticipacion;Desagrado;Miedo;Alegria;Tristeza;Sorpresa;Confianza
espina;0;1;0;0;0;0;0;0;0;0
espinoso;0;1;0;0;0;1;0;0;0;0
pura sangre;1;0;0;0;0;0;0;0;0;0
via publica;0;0;0;0;0;0;0;0;0;0
pensamiento;0;0;0;1;0;0;0;0;0;0
pensativo;1;0;0;0;0;0;0;0;0;1
consideracion;1;0;0;0;0;0;0;0;0;0
desconsiderado;0;1;1;0;1;0;0;0;0;0
pensamientos;0;0;0;0;0;0;0;0;0;0
mil;0;0;0;0;0;0;0;0;0;0
movimiento de piernas;0;1;1;0;1;1;0;1;0;0
hilo;0;0;0;0;0;0;0;0;0;0
amenaza;0;1;1;0;0;1;0;0;0;0
amenazar;0;1;1;1;0;1;0;0;0;0
amenazante;0;1;1;0;1;1;0;0;0;0
triple;0;0;0;0;0;0;0;0;0;0
trillar;0;1;1;0;0;1;0;1;0;0
limite;0;0;0;0;0;0;0;0;0;0
tres veces;0;0;0;0;0;0;0;0;0;0
ahorro;1;0;0;0;1;0;0;0;0;1
ahorrativo;0;0;0;0;0;0;0;0;0;0
emocion;1;0;0;1;0;1;1;0;1;0
emocionante;1;0;0;1;0;0;1;0;1;0
prospero;1;0;0;1;0;0;1;0;0;0
garganta;0;0;0;0;0;0;0;0;0;0
palpitar;0;1;0;0;0;1;0;1;0;0
palpitante;0;0;0;0;0;0;0;0;0;0
trono;1;0;0;0;0;0;0;0;0;1
multitud;0;0;0;0;0;0;0;0;0;0
acelerador;0;1;1;0;0;0;0;0;0;0
lanzar;0;0;0;0;0;0;0;0;0;0
tordo;0;0;0;0;0;0;0;0;0;0
empuje;0;0;0;0;0;0;0;0;0;0
ruido sordo;0;0;0;0;0;0;0;0;0;0
maton;0;1;1;0;1;1;0;0;0;0
pulgar;0;0;0;0;0;0;0;0;0;0
golpear;0;1;1;0;0;0;0;0;0;0
descomunal;0;0;0;0;0;1;0;0;0;0
trueno;0;0;0;0;0;0;0;0;0;0
rayo;0;0;0;0;0;0;0;0;0;0
tremendo;0;1;1;0;0;1;0;0;0;0
tormenta;0;0;0;0;0;0;0;0;0;0
frustrar;0;1;0;0;0;0;0;0;1;0
tomillo;0;0;0;0;0;0;0;0;0;0
tiara;0;0;0;0;0;0;0;0;0;0
garrapata;0;0;0;0;0;0;0;0;0;0
corazon;0;0;0;0;0;0;0;0;0;0
boleto;0;0;0;0;0;0;0;0;0;0
cosquillas;1;0;0;1;0;0;1;0;1;1
cosquilloso;0;0;0;0;0;0;0;0;0;0
de marea;0;0;0;0;0;0;0;0;0;0
golosina;0;0;0;0;0;0;0;0;0;0
marea;0;0;0;0;0;0;0;0;0;0
noticias;0;0;0;0;0;0;0;0;0;0
Corbata;0;0;0;0;0;0;0;0;0;0
nivel;0;0;0;0;0;0;0;0;0;0
pelea;0;1;1;0;0;0;0;0;0;0
Tigre;0;0;0;0;0;0;0;0;0;0
apretar;0;0;1;0;0;0;0;0;0;0
opresion;0;0;0;0;0;0;0;0;0;0
medias;0;0;0;0;0;0;0;0;0;0
tilde;0;0;0;0;0;0;0;0;0;0
azulejo;0;0;0;0;0;0;0;0;0;0
embaldosado;1;0;0;0;0;0;0;0;0;0
labranza;0;0;0;0;0;0;0;0;0;0
cana del timon;0;0;0;0;0;0;0;0;0;0
inclinacion;0;0;0;0;0;0;0;0;0;0
inclinacion;0;0;0;0;0;0;0;0;0;0
madera;0;0;0;0;0;0;0;0;0;0
timberland;0;0;0;0;0;0;0;0;0;0
timbre;0;0;0;0;0;0;0;0;0;0
hora;0;0;0;1;0;0;0;0;0;0
oportunidad;0;0;0;0;0;0;0;0;0;0
oportuno;1;0;0;0;0;0;0;0;0;0
reloj;0;0;0;0;0;0;0;0;0;0
timido;0;1;0;0;0;1;0;1;0;0
timidez;0;1;0;1;0;1;0;0;0;0
tintura;0;0;0;0;0;0;0;0;0;0
tinte;0;0;0;0;0;0;0;0;0;0
hormigueo;0;0;0;0;0;0;0;0;0;0
estremecimiento;0;0;0;0;0;0;0;0;0;0
gitano;0;0;0;0;0;0;0;0;0;0
retoque;0;0;0;0;0;0;0;0;0;0
tinnitus;0;0;0;0;0;0;0;0;0;0
oropel;1;0;0;0;0;0;1;0;0;0
tinte;0;0;0;0;0;0;0;0;0;0
minusculo;0;0;0;0;0;0;0;0;0;0
propina;0;0;0;0;0;0;0;0;0;0
achispado;0;1;0;0;0;0;0;0;0;0
diatriba;0;1;1;0;1;0;0;0;0;0
neumatico;0;0;0;0;0;0;0;0;0;0
cansado;0;1;0;0;0;0;0;0;0;0
cansancio;0;1;0;0;0;0;0;0;0;0
cansado;0;1;0;0;0;0;0;0;0;0
tejido;0;0;0;0;0;0;0;0;0;0
teta;0;1;0;0;0;0;0;0;0;0
titanico;0;0;0;0;0;0;0;0;0;0
diezmo;0;0;0;0;0;0;0;0;0;0
titulo;1;0;0;0;0;0;0;0;0;1
noble;0;0;0;0;0;0;0;0;0;0
titty;0;0;0;0;0;0;0;0;0;0
sapo;0;1;0;0;1;0;0;0;0;0
brindis;1;0;0;0;0;0;1;0;0;0
tabaco;0;1;0;0;0;0;0;0;0;0
Toby;0;0;0;0;0;0;0;0;0;0
tod;0;0;0;0;0;0;0;0;0;0
hoy;0;0;0;0;0;0;0;0;0;0
dedo del pie;0;0;0;0;0;0;0;0;0;0
esfuerzo;0;0;0;0;0;0;0;0;0;0
bano;0;1;0;0;1;0;0;0;0;0
trabajos;0;1;0;0;0;0;0;0;0;0
simbolico;0;0;0;0;0;0;0;0;0;0
tolerancia;0;0;0;0;0;0;0;0;0;0
tolerante;1;0;0;0;0;0;0;0;0;0
tolerar;0;1;1;0;0;0;0;1;0;0
tolerancia;1;0;0;0;0;0;0;0;0;0
Peaje;0;0;0;0;0;0;0;0;0;0
tomahawk;0;0;0;0;0;0;0;0;0;0
tumba;0;0;0;0;0;0;0;1;0;0
gato;0;0;0;0;0;0;0;0;0;0
a mi;0;0;0;0;0;0;0;0;0;0
manana;0;0;0;1;0;0;0;0;0;0
tono;0;0;0;0;0;0;0;0;0;0
tenazas;0;0;0;0;0;0;0;0;0;0
lengua;0;0;0;0;0;0;0;0;0;0
tonico;0;0;0;0;0;0;0;0;0;0
tonelaje;0;0;0;0;0;0;0;0;0;0
amigdalas;0;0;0;0;0;0;0;0;0;0
estampacion;0;0;0;0;0;0;0;0;0;0
diente;0;0;0;0;0;0;0;0;0;0
dolor de muelas;0;1;0;0;0;1;0;0;0;0
dentada;0;0;0;0;0;0;0;0;0;0
sin dientes;0;0;0;0;0;0;0;0;0;0
parte superior;1;0;0;1;0;0;0;0;0;1
topacio;0;0;0;0;0;0;0;0;0;0
tema;0;0;0;0;0;0;0;0;0;0
actual;0;0;0;0;0;0;0;0;0;0
topografico;0;0;0;0;0;0;0;0;0;0
topografico;0;0;0;0;0;0;0;0;0;0
topografia;0;0;0;0;0;0;0;0;0;0
derrocar;0;0;0;0;0;0;0;0;1;0
colina;0;0;0;0;0;0;0;0;0;0
antorcha;0;0;0;0;0;0;0;0;0;0
tormento;0;1;1;0;0;1;0;1;0;0
Rasgado;0;1;0;0;0;0;0;0;0;0
tornado;0;0;0;0;0;1;0;0;0;0
torpedo;0;1;1;0;0;0;0;0;0;0
torrente;0;0;0;0;0;1;0;0;0;0
torrido;0;1;0;0;0;0;0;0;0;0
torsion;0;0;0;0;0;0;0;0;0;0
torso;0;0;0;0;0;0;0;0;0;0
agravio;0;1;0;0;0;0;0;0;0;0
tortuoso;0;1;1;0;1;0;0;0;0;0
tortuga;0;0;0;0;0;0;0;0;0;0
tortuoso;0;0;0;0;0;0;0;0;0;0
tortura;0;1;1;1;1;1;0;1;0;0
sacudida;0;0;0;0;0;0;0;0;0;0
total;0;0;0;0;0;0;0;0;0;0
totalidad;0;0;0;0;0;0;0;0;0;0
totalmente;0;0;0;0;0;0;0;0;0;0
totalizador;0;0;0;0;0;0;0;0;0;0
totem;0;0;0;0;0;0;0;0;0;0
toque;0;0;0;0;0;0;0;0;0;0
tocado;0;1;0;0;0;0;0;0;0;0
conmovedor;0;0;0;0;0;0;0;0;0;0
quisquilloso;0;1;1;0;0;0;0;1;0;0
dificil;0;1;0;0;0;0;0;1;0;0
tenacidad;1;0;1;0;0;1;0;0;0;1
gira;0;0;0;0;0;0;0;0;0;0
turista;0;0;0;0;0;0;0;0;0;0
turmalina;0;0;0;0;0;0;0;0;0;0
torneo;0;0;0;0;0;0;0;0;0;0
torniquete;0;0;0;0;0;0;0;0;0;0
remolcar;0;0;0;0;0;0;0;0;0;0
toalla;0;0;0;0;0;0;0;0;0;0
torre;1;0;0;0;0;0;0;0;0;0
imponente;1;0;0;1;0;1;0;0;0;0
pueblo;0;0;0;0;0;0;0;0;0;0
casa adosada;0;0;0;0;0;0;0;0;0;0
toxico;0;1;0;0;1;0;0;0;0;0
toxicologia;0;0;0;0;0;0;0;0;0;0
toxina;0;1;0;0;0;1;0;0;0;0
juguete;0;0;0;0;0;0;0;0;0;0
rastro;0;0;0;0;0;0;0;0;0;0
traquea;0;0;0;0;0;0;0;0;0;0
rastreo;0;0;0;0;0;0;0;0;0;0
pista;0;0;0;1;0;0;0;0;0;0
tracto;0;0;0;0;0;1;0;0;0;0
manejable;0;0;0;0;0;0;0;0;0;0
traccion;0;0;0;0;0;0;0;0;0;0
tractor;0;0;0;0;0;0;0;0;0;0
comercio;0;0;0;0;0;0;0;0;0;1
comerciante;0;0;0;0;0;0;0;0;0;0
artesano;0;0;0;0;0;0;0;0;0;0
comercio;0;0;0;0;0;0;0;0;0;0
tradicion;0;0;0;0;0;0;0;0;0;0
tradicional;1;0;0;0;0;0;0;0;0;0
trafico;0;0;0;0;0;0;0;0;0;0
tragedia;0;1;0;0;0;1;0;1;0;0
tragico;0;1;0;0;0;0;0;0;0;0
sendero;0;0;0;0;0;0;0;0;0;0
tren;0;0;0;0;0;0;0;0;0;0
entrenado;0;0;0;0;0;0;0;0;0;0
entrenador;0;0;0;0;0;0;0;0;0;1
formacion;0;0;0;0;0;0;0;0;0;0
rasgo;0;0;0;0;0;0;0;0;0;0
traidor;0;1;1;0;1;1;0;1;0;0
trayectoria;0;0;0;0;0;0;0;0;0;0
tranvia;0;0;0;0;0;0;0;0;0;0
vagabundo;0;1;0;0;1;1;0;1;0;0
tranvia;0;0;0;0;0;0;0;0;0;0
trance;0;1;0;0;0;0;0;0;0;0
tranquilo;1;0;0;0;0;0;1;0;0;0
tranquilidad;1;0;0;0;0;0;1;0;0;1
tramitar;0;0;0;0;0;0;0;0;0;0
transaccion;0;0;0;0;0;0;0;0;0;1
transatlantico;0;0;0;0;0;0;0;0;0;0
trascendencia;1;0;0;1;0;0;1;0;1;1
trascendente;0;0;0;0;0;0;0;0;0;0
trascendental;1;0;0;0;0;0;0;0;0;0
transcribir;0;0;0;0;0;0;0;0;0;0
transcriptor;0;0;0;0;0;0;0;0;0;0
transcripcion;0;0;0;0;0;0;0;0;0;1
transcripcion;0;0;0;0;0;0;0;0;0;0
transferir;0;0;0;0;0;0;0;0;0;0
transferencia;0;0;0;0;0;0;0;0;0;0
transferido;0;0;0;0;0;0;0;0;0;0
transfigurado;0;0;0;0;0;0;0;0;0;0
transformar;0;0;0;0;0;0;0;0;0;0
transformacion;0;0;0;0;0;0;0;0;0;0
transfusion;0;0;0;0;0;0;0;0;0;0
transgresion;0;1;0;0;0;0;0;0;0;0
transitorio;0;0;0;0;0;0;0;0;0;0
transito;0;0;0;0;0;0;0;0;0;0
transicion;0;0;0;0;0;0;0;0;0;0
transicional;0;0;0;1;0;0;0;0;0;0
transitivo;0;0;0;0;0;0;0;0;0;0
transitorio;0;0;0;0;0;0;0;0;0;0
traducir;0;0;0;0;0;0;0;0;0;0
traduccion;0;0;0;0;0;0;0;0;0;1
translocacion;0;0;0;0;0;0;0;0;0;0
translucido;0;0;0;0;0;0;0;0;0;0
transmision;0;0;0;0;0;0;0;0;0;0
transmitir;0;0;0;0;0;0;0;0;0;0
transmutacion;0;0;0;0;0;0;0;0;0;0
travesano;0;0;0;0;0;0;0;0;0;0
transparencia;0;0;0;0;0;0;0;0;0;0
transparente;0;0;0;0;0;0;0;0;0;0
trasplante;0;0;0;0;0;0;0;0;0;0
trasplante;0;0;0;0;0;0;0;0;0;0
transporte;0;0;0;0;0;0;0;0;0;0
transporte;0;0;0;0;0;0;0;0;0;0
transponer;0;0;0;0;0;0;0;0;0;0
transposicion;0;0;0;0;0;0;0;0;0;0
transverso;0;0;0;0;0;0;0;0;0;0
trampa;0;0;0;0;0;0;0;0;0;0
captura;0;0;0;0;0;0;0;0;0;0
adornos;0;1;0;0;0;0;0;0;0;0
trampas;0;1;0;0;0;0;0;0;0;0
basura;0;1;0;0;1;0;0;1;0;0
de pacotilla;0;1;0;0;1;0;0;0;0;0
traumatico;0;1;1;0;0;1;0;1;0;0
viaje;0;0;0;0;0;0;0;0;0;0
viajero;0;0;0;0;0;0;0;0;0;0
de viaje;1;0;0;0;0;0;0;0;0;0
atravesar;0;0;0;0;0;0;0;0;0;0
parodia;0;1;0;0;1;1;0;1;0;0
red barredera;0;0;0;0;0;0;0;0;0;0
barco de jabeguero;0;0;0;0;0;0;0;0;0;0
bandeja;0;0;0;0;0;0;0;0;0;0
traicionero;0;1;1;0;1;1;0;0;0;0
traicion;0;1;1;0;0;1;0;1;1;0
huella;0;0;0;0;0;0;0;0;0;0
rueda de andar;0;0;0;1;0;0;0;0;0;0
traicion;0;1;1;0;1;1;0;0;1;0
tesoro;1;0;0;1;0;0;1;0;0;1
tesorero;0;0;0;0;0;0;0;0;0;1
tesoreria;0;0;0;0;0;0;0;0;0;0
tratar;1;1;1;1;1;1;1;1;1;1
tratado;0;0;0;0;0;0;0;0;0;0
tratamiento;0;0;0;0;0;0;0;0;0;0
tratado;0;0;0;0;0;0;0;0;0;0
triplicar;0;0;0;0;0;0;0;0;0;0
arbol;1;0;1;1;1;0;1;0;1;1
emigrar;0;0;0;0;0;0;0;0;0;0
enrejado;0;0;0;0;0;0;0;0;0;0
temblar;0;0;0;0;0;0;0;0;0;0
temblor;0;1;0;0;0;1;0;0;0;0
tremendo;0;0;0;0;0;0;0;0;0;0
tremendamente;1;0;0;0;0;0;0;0;0;0
temblor;0;1;1;1;0;1;0;1;0;0
zanja;0;0;0;0;0;0;0;0;0;0
tendencia;1;0;0;0;0;0;0;0;0;0
tendencias;0;0;0;0;0;0;0;0;0;0
de moda;1;0;0;0;0;0;0;0;0;0
miedo;0;1;0;1;0;1;0;0;1;0
pecado;0;1;1;0;0;0;0;0;0;0
triada;0;0;0;0;0;0;0;0;0;0
triangulo;0;0;0;0;0;0;0;0;0;0
triangular;0;0;0;0;0;0;0;0;0;0
tribu;0;0;0;0;0;0;0;0;0;1
tribulacion;0;1;0;0;0;1;0;1;0;0
tribunal;0;1;0;1;1;1;0;0;0;1
tribuna;0;0;0;0;0;0;0;0;0;1
afluente;1;0;0;1;0;0;0;0;0;0
tributo;1;0;0;0;0;0;0;0;0;0
truco;0;1;0;0;0;0;0;0;1;0
astucia;0;1;1;0;1;1;0;1;1;0
chorrito;0;0;0;0;0;0;0;0;0;0
dificil;0;0;0;0;0;0;0;0;0;0
triciclo;0;0;0;0;0;0;0;0;0;0
tridente;0;0;0;0;0;0;0;0;0;0
nimiedad;0;1;0;0;0;0;0;0;0;0
trigonometria;1;0;0;0;0;0;0;0;0;0
desencadenar;0;0;0;0;0;0;0;0;0;0
trigonometria;0;0;0;0;0;0;0;0;0;0
trillon;0;0;0;0;0;0;0;0;0;0
recortar;0;0;0;0;0;0;0;0;0;0
recortadora;0;0;0;0;0;0;0;0;0;0
guarnicion;0;0;0;0;0;0;0;0;0;0
Trine;0;0;0;0;0;0;0;0;0;0
trinidad;0;0;0;0;0;0;0;0;0;0
trio;0;0;0;0;0;0;0;0;0;0
viaje;0;0;0;0;0;0;0;0;1;0
tripartito;0;0;0;0;0;0;0;0;0;0
triple;0;0;0;0;0;0;0;0;0;0
trillizo;0;0;0;0;0;0;0;0;0;0
triplicado;0;0;0;0;0;0;0;0;0;0
tripode;0;0;0;0;0;0;0;0;0;0
tropezar;0;1;1;0;0;0;0;1;0;0
trillado;0;0;0;0;0;0;0;0;0;0
tritio;0;0;0;0;0;0;0;0;0;0
triunfo;1;0;0;1;0;0;1;0;0;0
triunfante;1;0;0;1;0;0;1;0;0;1
Troll;0;1;1;0;0;1;0;0;0;0
carretilla;0;0;0;0;0;0;0;0;0;0
trombon;0;0;0;0;0;0;0;0;0;0
tropa;0;0;0;0;0;0;0;0;0;0
soldado;0;0;0;0;0;0;0;0;0;0
tropas;0;0;0;0;0;0;0;0;0;0
trofeo;1;0;0;1;0;0;1;0;1;1
tropical;0;0;0;0;0;0;0;0;0;0
trote;0;0;0;0;0;0;0;0;0;0
molesto;0;1;1;0;0;1;0;0;0;0
canal;0;0;0;0;0;0;0;0;0;0
compania;0;0;0;0;0;0;0;0;0;0
pantalones;0;0;0;0;0;0;0;0;0;0
trucha;0;0;0;0;0;0;0;0;0;0
paleta;0;0;0;0;0;0;0;0;0;0
tregua;1;0;0;0;0;0;1;0;0;1
camion;0;0;0;0;0;0;0;0;0;1
CIERTO;1;0;0;0;0;0;1;0;0;1
perogrullada;0;0;0;0;0;0;0;0;0;0
triunfo;0;0;0;0;0;0;0;0;1;0
trompeta;0;1;0;0;0;0;0;0;0;0
trompetista;0;0;0;0;0;0;0;0;0;0
truncar;0;0;0;0;0;0;0;0;0;0
truncado;0;0;0;0;0;0;0;0;0;0
rodar;0;0;0;0;0;0;0;0;0;0
el maletero;0;0;0;0;0;0;0;0;0;0
braguero;0;0;0;0;0;0;0;0;0;1
confianza;0;0;0;0;0;0;0;0;0;1
fideicomisario;0;0;0;0;0;0;0;0;0;1
fiel;1;0;0;0;0;0;0;0;0;0
verdad;1;0;0;0;0;0;0;0;0;1
veraz;0;0;0;0;0;0;0;0;0;1
veracidad;1;0;0;0;0;0;0;0;0;1
probar;0;0;0;0;0;0;0;0;0;0
tina;0;0;0;0;0;0;0;0;0;0
tubo;0;0;0;0;0;0;0;0;0;0
tubular;0;0;0;0;0;0;0;0;0;0
tubito;0;0;0;0;0;0;0;0;0;0
pliegue;0;0;0;0;0;0;0;0;0;0
fatigar;0;0;0;0;0;0;0;0;0;0
copetudo;0;0;0;0;0;0;0;0;0;0
tiron;0;0;0;0;0;0;0;0;0;0
matricula;0;0;0;0;0;0;0;0;0;0
tulipan;0;0;0;0;0;0;0;0;0;0
caida;0;1;0;0;0;0;0;0;0;0
tumor;0;1;0;0;0;1;0;0;0;0
tumor;0;1;0;0;0;1;0;1;0;0
tumulto;0;1;1;0;0;1;0;0;1;0
tumultuoso;0;1;1;0;0;1;0;0;0;0
atun;0;0;0;0;0;0;0;0;0;0
sintonizable;0;0;0;0;0;0;0;0;0;0
melodia;0;0;0;0;0;0;0;0;0;0
sayo;0;0;0;0;0;0;0;0;0;0
sintonizacion;0;0;0;0;0;0;0;0;0;0
tunel;0;0;0;0;0;0;0;0;0;0
turbante;0;0;0;0;0;0;0;0;0;0
turbiedad;0;0;0;0;0;0;0;0;0;0
turbina;0;0;0;0;0;0;0;0;0;0
turbulencia;0;1;1;0;0;1;0;0;0;0
turbulento;0;1;0;0;0;1;0;0;0;0
cesped;0;0;0;0;0;0;0;0;0;0
curcuma;0;0;0;0;0;0;0;0;0;0
confusion;0;1;1;0;0;1;0;1;0;0
giro;0;0;0;0;0;0;0;0;0;0
torneado;0;0;0;0;0;0;0;0;0;0
llavero;0;0;0;0;0;0;0;0;0;0
autopista;0;0;0;0;0;0;0;0;0;0
placa giratoria;0;0;0;0;0;0;0;0;0;0
turquesa;0;0;0;0;0;0;0;0;0;0
torreta;0;0;0;0;0;0;0;0;0;0
sueter tipo con cuello de tortuga;0;0;0;0;0;0;0;0;0;0
pelea;0;0;1;0;0;0;0;0;0;0
tutela;1;0;0;0;0;0;0;0;0;1
tutor;1;0;0;0;0;0;0;0;0;0
retocar;0;0;0;0;0;0;0;0;0;0
duodecimo;0;0;0;0;0;0;0;0;0;0
doce;0;0;0;0;0;0;0;0;0;0
vigesimo;0;0;0;0;0;0;0;0;0;0
veinte;0;0;0;0;0;0;0;0;0;0
ramita;0;0;0;0;0;0;0;0;0;0
crepusculo;0;0;0;0;0;0;0;0;0;0
tela asargada;0;0;0;0;0;0;0;0;0;0
gemelo;1;0;0;0;0;0;0;0;0;0
enroscarse;0;0;0;0;0;0;0;0;0;0
centelleo;1;0;0;1;0;0;1;0;0;0
Gemelos;0;0;0;0;0;0;0;0;0;0
giro;0;0;0;0;0;0;0;0;0;0
retorcido;0;0;0;0;0;0;0;0;0;0
contraccion nerviosa;0;1;0;0;0;0;0;0;0;0
doble;0;0;0;0;0;0;0;0;0;0
magnate;0;0;0;0;0;0;0;0;0;0
tipo;0;0;0;0;0;0;0;0;0;0
maquina de escribir;0;0;0;0;0;0;0;0;0;0
tifon;0;1;0;0;0;1;0;0;0;0
tipicamente;0;0;0;0;0;0;0;0;0;0
mecanografo;0;0;0;0;0;0;0;0;0;0
tipografia;0;0;0;0;0;0;0;0;0;0
tiranico;0;1;1;0;1;1;0;0;0;0
tirania;0;1;0;0;0;1;0;1;0;0
tirano;0;1;1;0;1;1;0;1;0;0
neumatico;0;0;0;0;0;0;0;0;0;0
ubicuo;0;0;0;0;0;0;0;0;0;0
ubicuidad;0;0;0;0;0;0;0;0;0;0
fealdad;0;1;0;0;1;1;0;1;0;0
feo;0;1;0;0;1;0;0;0;0;0
ulcera;0;1;1;0;1;1;0;1;0;0
ulterior;0;1;0;0;0;0;0;0;0;0
ultimo;0;0;0;1;0;0;0;1;0;0
por ultimo;1;0;0;1;0;0;0;0;0;0
ultimatum;0;1;1;0;0;1;0;0;0;0
ultravioleta;0;0;0;0;0;0;0;0;0;0
umbilical;0;0;0;0;0;0;0;0;0;0
umbria;0;0;0;0;0;0;0;0;0;0
paraguas;0;0;0;0;0;0;0;0;0;0
arbitro;1;0;0;0;0;0;0;0;0;1
desvergonzado;0;0;0;0;0;0;0;0;0;0
sin disminucion;0;0;0;0;0;0;0;0;0;0
incapaz;0;1;0;0;0;0;0;1;0;0
inaceptable;0;1;0;0;0;0;0;1;0;0
no acompanado;0;0;0;0;0;0;0;0;0;0
inexplicable;0;1;0;1;1;0;0;1;0;1
no reconocido;0;0;0;0;0;0;0;1;0;0
puro;0;0;0;0;0;0;0;0;0;0
sin ayuda;0;0;0;0;0;0;0;0;0;0
inalterado;0;0;0;0;0;0;0;0;0;0
inequivoco;0;0;0;0;0;0;0;0;0;0
unanimidad;1;0;0;0;0;0;0;0;0;0
unanime;1;0;0;0;0;0;0;0;0;0
unanimemente;0;0;0;0;0;0;0;0;0;0
imprevisto;0;0;0;0;0;0;0;0;1;0
no aprobado;0;1;0;0;0;0;0;0;0;0
desarmado;0;0;0;0;0;0;0;0;0;0
sin ayuda;0;0;0;0;0;0;0;0;0;0
modesto;1;0;0;0;0;0;0;0;0;0
libre;0;1;0;0;0;0;0;0;0;0
incapturable;0;1;1;0;0;0;0;1;0;0
desesperado;0;0;0;0;0;0;0;0;0;0
no atractivo;0;1;0;0;1;0;0;1;0;0
no autorizado;0;1;0;0;0;0;0;0;0;0
inevitable;0;1;0;0;0;0;0;0;0;0
inconsciente;0;1;0;0;0;0;0;0;0;0
desequilibrado;0;0;0;0;0;0;0;0;0;0
inaguantable;0;1;0;0;1;0;0;1;0;0
invicto;1;1;0;1;0;0;1;1;1;0
incredulidad;0;1;0;0;0;0;0;0;0;0
increible;0;1;0;0;0;0;0;0;0;0
imparcial;1;0;0;0;0;0;0;0;0;0
no nacido;0;1;0;0;0;0;0;0;0;0
sin consolidar;0;0;0;0;0;0;0;0;0;0
ilimitado;0;0;0;0;0;0;0;0;0;0
irrompible;1;0;0;0;0;0;0;0;0;0
desenfrenado;1;1;1;1;0;1;0;0;1;0
intacto;1;0;0;0;0;0;0;0;0;1
misterioso;0;1;0;0;0;1;0;0;1;0
indiferente;0;1;1;0;1;0;0;1;0;0
incierto;0;1;1;0;1;1;0;0;1;0
incertidumbre;0;0;0;0;0;0;0;0;0;0
no cuestionado;0;0;0;0;0;0;0;0;0;0
inmutable;0;1;0;0;0;0;0;0;0;0
sin alterar;0;0;0;0;0;0;0;0;0;0
no reclamado;0;0;0;0;0;0;0;0;0;0
tio;0;0;0;0;0;0;0;0;0;0
inmundo;0;1;0;0;1;0;0;0;0;0
incomodo;0;1;0;0;0;0;0;0;0;0
poco comun;0;0;0;0;0;0;0;0;0;0
extraordinariamente;0;0;0;0;0;0;0;0;0;0
intransigente;0;0;0;0;0;0;0;0;0;0
despreocupado;0;0;0;0;0;0;0;0;0;0
inconfirmado;0;0;0;0;0;0;0;0;0;0
desconectado;0;0;0;0;0;0;0;0;0;0
excesivo;0;1;0;0;1;0;0;0;0;0
inconsciente;0;1;0;0;0;0;0;0;0;0
inconsciencia;0;0;0;0;0;0;0;0;0;0
inconstitucional;0;1;0;0;0;0;0;0;0;0
sin restricciones;1;0;0;0;0;0;1;0;0;0
incontestado;0;0;0;0;0;0;0;0;0;0
incontrolable;0;1;1;1;0;0;0;0;1;0
sin control;0;1;0;0;0;0;0;0;0;0
poco convencional;0;0;0;0;0;0;0;0;0;0
no convencido;0;0;0;0;0;0;0;0;0;0
sin cocer;0;0;0;0;0;0;0;0;0;0
no correlacionado;0;0;0;0;0;0;0;0;0;0
descubrir;0;0;0;0;0;0;0;0;1;0
no critico;0;0;0;0;0;0;0;0;0;0
sin cortar;0;0;0;0;0;0;0;0;0;0
indeciso;0;1;0;1;0;1;0;0;0;0
indefinido;0;0;0;0;0;0;0;0;0;0
innegable;0;0;0;0;0;0;0;0;0;0
clandestino;0;0;0;0;0;0;0;0;0;0
tendencia subyacente;0;0;0;0;0;0;0;0;0;0
subestimar;0;0;0;0;0;0;0;0;1;0
someterse;0;0;0;0;0;0;0;0;0;0
de licenciatura;0;0;0;0;0;0;0;0;0;0
subterraneo;0;0;0;0;0;0;0;0;0;0
estar debajo de;0;0;0;0;0;0;0;0;0;0
subrayar;1;0;0;0;0;0;0;0;0;0
socavado;0;1;0;0;0;0;0;0;0;0
debajo;0;0;0;0;0;0;0;0;0;0
poco pagado;0;1;1;0;0;0;0;1;0;0
calzoncillos;0;0;0;0;0;0;0;0;0;0
guion bajo;0;0;0;0;0;0;0;0;0;0
sietemesino;0;1;0;0;0;0;0;0;0;0
comprension;1;0;0;0;0;0;0;0;0;1
entendido;0;0;0;0;0;0;0;0;0;0
enterrador;0;0;0;0;0;0;0;1;0;0
empresa;0;0;0;1;0;0;0;0;0;0
underwood;0;0;0;0;0;0;0;0;0;0
suscribir;1;0;0;0;0;0;0;0;0;1
asegurador;0;0;0;0;0;0;0;0;0;0
inmerecido;0;0;0;0;0;0;0;0;0;0
indeseable;0;1;1;0;1;1;0;1;0;0
no deseado;0;1;0;0;0;0;0;1;0;0
subdesarrollado;0;0;0;0;0;0;0;0;0;0
no dirigido;0;0;0;0;0;0;0;0;0;0
no divulgado;0;0;0;1;0;0;0;0;0;0
sin descubrir;0;0;0;0;0;0;0;0;1;0
indiscutible;0;0;0;0;0;0;0;0;0;0
sin perturbaciones;0;0;0;0;0;0;0;0;0;0
indiviso;1;0;0;0;0;0;0;0;0;0
deshacer;0;1;0;0;0;0;0;0;0;0
ruina;0;0;0;0;0;0;0;0;0;0
sin alguna duda;0;0;0;1;1;0;0;0;0;0
desnudo;0;0;0;0;0;0;0;0;0;0
sin curtir;0;0;0;0;0;0;0;0;0;0
indebido;0;0;0;0;0;0;0;0;0;0
eterno;1;0;0;1;0;0;1;1;0;1
no ganado;0;0;0;0;0;0;0;0;0;0
